SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
502445,CITADEL     ,X ,Q,12.70,12.70,12.70,12.70,12.70,12.15,2,10,127.00,
502450,SESHA.PAPER ,B ,Q,168.30,171.50,166.65,169.60,168.00,166.45,19,423,71768.00,
502460,SOLID CONT. ,X ,Q,28.25,28.25,28.25,28.25,28.25,26.95,8,527,14887.00,
502587,RAMA PULP   ,X ,Q,58.05,59.85,58.00,59.85,59.85,59.00,4,202,11720.00,
502742,SINTEX IND. ,B ,Q,2.10,2.20,2.04,2.13,2.15,2.14,191,177016,370423.00,
502820,DCM LTD.    ,B ,Q,22.80,22.80,20.25,20.45,21.10,20.20,8,83,1726.00,
502865,FORBES & CO ,B ,Q,1683.90,1683.90,1631.00,1646.05,1649.95,1646.10,29,194,320322.00,
502873,H.P.COTTON  ,X ,Q,20.70,20.70,20.70,20.70,20.70,21.75,1,10,207.00,
502937,KESORAM IND ,B ,Q,53.00,53.05,49.80,49.85,49.95,52.45,316,24987,1269645.00,
502958,LAKSHMI MILL,X ,Q,1851.00,1900.00,1851.00,1900.00,1900.00,1859.30,6,28,52715.00,
502986,VARDH TEXT  ,A ,Q,885.00,885.00,865.30,869.60,874.30,869.50,228,754,657846.00,
503015,MODERN INDIA,X ,Q,71.00,71.00,71.00,71.00,71.00,70.50,1,50,3550.00,
503031,PENLAND LTD ,B ,Q,4.28,4.73,4.28,4.55,4.57,4.28,75,26512,119567.00,
503100,PHOENIX MILL,A ,Q,669.20,669.20,649.30,655.50,660.45,670.30,303,2141,1402653.00,
503101,MARATHON NEX,B ,Q,63.95,67.05,63.60,66.05,66.40,63.10,115,4766,312378.00,
503162,REL.CHEMOTX ,X ,Q,57.05,57.05,57.05,57.05,57.05,56.25,1,50,2852.00,
503169,RUBY MILLS  ,B ,Q,254.00,262.60,251.10,258.35,258.00,249.40,328,8092,2082909.00,
503310,SWAN ENG    ,A ,Q,109.10,111.85,109.00,110.25,110.00,111.35,1113,92510,10243259.00,
503349,VICTORIA MIL,X ,Q,1903.00,1918.00,1903.00,1917.65,1917.00,2089.00,4,9,17185.00,
503641,ZODIAC VEN  ,XT,Q,43.30,43.35,42.90,43.00,43.00,41.90,28,4159,179125.00,
503657,VEER ENERGY ,X ,Q,9.10,9.70,8.80,9.06,9.70,9.27,23,1502,13594.00,
503722,BANSW.SYNTEX,B ,Q,67.00,67.00,67.00,67.00,67.00,67.00,5,5,335.00,
503772,MODELLA WOOL,X ,Q,17.15,17.15,17.15,17.15,17.15,18.05,1,25,428.00,
503776,MODIPON     ,X ,Q,9.50,9.50,9.50,9.50,9.50,9.05,2,339,3220.00,
503804,SHRI DINESH ,X ,Q,112.00,112.00,111.65,111.75,111.75,112.10,6,335,37439.00,XD
503806,SRF LIMITED ,A ,Q,2744.00,2775.00,2727.95,2734.45,2734.45,2734.10,414,5299,14574784.00,
503811,SIYARAM SILK,B ,Q,196.00,205.00,196.00,204.00,204.00,196.90,24,346,69827.00,
503837,SHREE RAJSYN,X ,Q,8.60,8.60,8.60,8.60,8.60,8.50,1,25,215.00,
503960,BHARAT BIJLE,B ,Q,869.00,883.25,849.50,853.85,851.50,863.85,167,958,827271.00,
504000,ELPRO INTER ,X ,Q,47.00,50.75,46.75,50.05,50.00,47.65,127,420329,21101442.00,
504008,EMCO LTD.   ,T ,Q,1.30,1.30,1.19,1.19,1.19,1.25,6,3698,4737.00,
504028,GEE LTD     ,X ,Q,25.40,25.90,25.40,25.60,25.60,23.70,6,260,6628.00,
504036,HIND.RECT   ,B ,Q,121.40,125.10,121.15,124.00,123.00,120.80,68,1456,180043.00,
504058,NIPPOBATRY  ,B ,Q,472.00,482.90,472.00,480.00,480.45,465.75,41,201,96477.00,
504067,ZENSAR TECH.,A ,Q,219.00,219.00,214.55,215.95,214.55,219.60,119,702,152430.00,
504076,JYOTI LTD.  ,XT,Q,6.21,6.21,6.21,6.21,6.21,6.50,1,1,6.00,
504084,KAYCEE IND  ,X ,Q,3440.00,3440.00,3440.00,3440.00,3440.00,3440.00,1,28,96320.00,
504092,INDOKEM LTD.,X ,Q,6.33,6.33,5.75,6.33,6.33,6.03,7,502,2916.00,
504093,PANA ENERG  ,X ,Q,160.00,160.00,156.15,158.05,158.00,161.00,22,421,66465.00,
504112,NELCO LTD.  ,B ,Q,210.00,212.45,208.30,209.55,208.80,209.30,326,3658,769485.00,
504132,PERM MAGNETS,X ,Q,91.00,98.00,87.50,95.70,96.00,91.20,94,5195,482276.00,
504176,HIGH ENERGY ,X ,Q,215.10,240.00,214.65,237.90,238.00,221.35,26,434,97836.00,
504180,STD.BATTERY ,X ,Q,1.98,1.98,1.98,1.98,1.98,1.90,3,3010,5959.00,
504212,UNIV.CABLE  ,B ,Q,144.50,145.00,143.10,143.50,143.10,143.15,18,54,7781.00,
504220,W.S.INDUSTR.,T ,Q,0.70,0.71,0.70,0.70,0.71,0.68,6,6350,4463.00,
504258,LAKSHMI ELEC,X ,Q,318.45,318.45,306.10,309.45,314.00,307.45,27,322,100044.00,
504335,PAZEL       ,X ,Q,1.40,1.40,1.38,1.38,1.38,1.29,3,35002,48302.00,
504340,CONFINT     ,XT,Q,0.67,0.67,0.65,0.65,0.65,0.66,35,194000,128180.00,
504351,EMPOWER     ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,5000,950.00,
504392,KRISHNA VEN ,XT,Q,16.25,16.25,14.75,14.75,14.75,15.50,4,450,6712.00,
504605,UNI ABEX    ,X ,Q,509.00,509.00,509.00,509.00,509.00,494.00,1,126,64134.00,
504614,SARDA ENMIN ,B ,Q,147.20,154.05,147.20,150.20,150.20,149.40,147,8495,1278038.00,
504646,BHAGWATI AUT,X ,Q,103.00,103.00,103.00,103.00,103.00,108.30,1,100,10300.00,
504741,IND.HUME PIP,B ,Q,247.50,247.50,243.15,245.35,245.35,244.35,7,145,35414.00,
504786,INVEST &PREC,X ,Q,141.00,149.80,137.50,143.85,148.00,141.10,13,619,87988.00,
504810,INFORMEDTEC ,X ,Q,23.00,23.00,23.00,23.00,23.00,24.00,1,2,46.00,
504840,KAIRA CAN CO,X ,Q,900.00,900.00,854.00,854.00,854.00,857.75,3,6,5170.00,
504879,ORIENT ABRAS,B ,Q,17.10,17.10,16.75,17.00,17.05,16.65,5,89,1516.00,
504908,DUNCANENG   ,X ,Q,92.45,92.45,84.25,92.45,92.45,88.05,9,284,26050.00,
504918,SANDUR MANG.,X ,Q,655.00,655.00,642.20,646.00,644.05,643.10,141,1921,1243469.00,
504959,STOVAC IND. ,X ,Q,1576.05,1614.00,1568.50,1585.60,1568.50,1579.65,20,95,149975.00,
504961,TATA YODOGAW,X ,Q,22.95,23.00,22.50,23.00,23.00,22.45,22,1264,28760.00,
504966,TINPLATE    ,B ,Q,102.00,106.55,101.05,102.70,102.70,98.05,1790,115622,12017012.00,
504973,CHOLAHLDNG  ,A ,Q,440.80,444.75,432.25,443.55,443.55,437.55,51,287,127033.00,
504988,WELCAST     ,X ,Q,454.00,457.00,454.00,457.00,457.00,451.10,2,5,2282.00,
505010,AUTO AXLES  ,B ,Q,820.00,835.25,812.00,824.65,835.25,818.45,75,1169,962842.00,
505029,ATLAS CYCLES,T ,Q,39.50,42.20,39.50,41.45,40.00,40.20,15,863,35561.00,
505036,AUTO COR.GOA,X ,Q,485.00,485.00,475.00,475.95,475.00,484.80,10,350,167473.00,
505075,SETCO AUTO  ,B ,Q,15.45,15.80,15.40,15.65,15.65,15.55,25,4109,64252.00,
505141,SCOOTERS IND,T ,Q,21.90,22.70,21.90,22.70,22.70,21.90,4,408,9258.00,
505160,TALBROS AUTO,B ,Q,108.90,108.95,107.00,107.90,107.90,106.30,14,458,49265.00,
505163,ZF STEERING ,X ,Q,409.00,409.00,389.00,400.85,400.85,397.55,95,1473,585942.00,
505192,SMLISUZU    ,B ,Q,609.00,626.00,605.35,613.05,605.35,597.40,110,603,372502.00,
505196,TIL LTD.    ,B ,Q,177.35,188.00,177.35,180.95,181.90,182.00,41,352,63828.00,
505200,EICHER MOTOR,A ,Q,15824.00,15874.70,15560.60,15745.95,15745.95,15633.60,1197,3286,51684816.00,
505216,ALFRED HERB ,X ,Q,570.00,570.00,539.35,564.50,564.50,563.35,7,68,36915.00,
505230,CIMMCO      ,B ,Q,18.50,18.50,18.50,18.50,18.50,18.95,2,31,573.00,
505232,VELJAN      ,X ,Q,625.15,625.15,625.00,625.00,625.00,625.10,7,84,52502.00,
505242,DYNAMAT.TECH,B ,Q,1097.00,1097.00,1086.00,1087.70,1086.00,1100.90,7,7,7614.00,
505255,GMM PFAUDLER,B ,Q,1405.00,1436.00,1402.00,1403.00,1402.00,1412.00,120,692,980071.00,
505283,KIRLOSAR PN ,B ,Q,155.00,159.00,150.35,154.15,150.35,154.60,45,3324,513105.00,
505302,LAXMI AUTOLM,X ,Q,24.00,24.00,23.80,23.80,23.80,25.00,2,99,2357.00,
505324,MANUGRAPH IN,B ,Q,13.50,13.58,13.50,13.58,13.58,12.75,2,2,27.00,
505355,NESCO LTD   ,B ,Q,529.05,532.90,527.00,528.85,527.00,526.55,62,453,239728.00,
505358,INTEGRA ENG ,X ,Q,40.15,40.95,38.65,40.25,40.10,40.15,131,9050,363446.00,
505368,REVATHI EQU.,B ,Q,357.00,361.70,350.30,353.40,353.40,335.05,6,16,5751.00,
505400,TEXINFRA    ,B ,Q,35.00,36.55,35.00,36.10,36.05,34.30,19,13188,475328.00,
505412,WENDT(INDIA),B ,Q,2298.00,2298.00,2298.00,2298.00,2298.00,2315.00,5,5,11490.00,
505506,AXONVL      ,X ,Q,0.57,0.57,0.57,0.57,0.57,0.58,1,1,0.00,
505509,RESPON IND  ,B ,Q,92.75,94.00,92.10,93.45,93.45,93.65,427,153139,14241688.00,
505526,DOLAT INV.  ,B ,Q,38.75,38.75,38.25,38.25,38.25,38.10,25,1947,74945.00,
505533,WESTLIFE DEV,A ,Q,276.25,284.50,275.00,277.05,275.10,276.10,283,2689,754775.00,
505537,ZEE ENTER   ,A ,Q,355.40,363.15,354.65,360.60,360.80,355.40,3390,149263,53570438.00,
505590,SVPGLOB     ,X ,Q,370.00,370.00,362.00,362.00,362.00,365.00,7,250,91890.00,
505650,SKYL MILLAR ,XT,Q,3.27,3.27,3.27,3.27,3.27,3.12,10,12077,39491.00,
505681,BIMETAL BEAR,X ,Q,319.95,319.95,306.00,306.00,306.00,305.00,26,27,8294.00,
505688,BHARAT GEARS,B ,Q,61.95,63.90,61.80,61.95,62.20,62.00,28,935,58978.00,
505700,ELECON ENG  ,B ,Q,32.00,33.25,32.00,33.25,33.25,30.25,26,4924,161973.00,
505710,GRAUER& WEIL,B ,Q,48.40,50.90,48.25,49.75,50.35,48.40,138,23051,1133563.00,
505711,GAJRA BEVEL ,XT,Q,0.71,0.71,0.66,0.71,0.71,0.69,9,4008,2833.00,
505712,HIMTEK      ,X ,Q,43.60,47.75,43.60,47.35,47.70,44.45,38,2825,129471.00,
505714,GABRIEL(I)  ,B ,Q,104.50,104.75,103.70,104.35,104.00,104.20,67,2163,225499.00,
505720,HERC.HOISTS ,B ,Q,79.95,80.35,79.00,79.75,80.00,77.00,29,982,77964.00,
505725,HIND.EVEREST,X ,Q,66.90,66.90,66.90,66.90,66.90,66.95,1,10,669.00,
505726,IFB IND.LTD.,B ,Q,709.00,712.60,689.00,701.15,699.60,704.75,107,589,413435.00,
505729,SINGER INDIA,X ,Q,31.00,31.00,29.40,29.65,30.40,30.90,105,19894,595702.00,
505737,INTER.COMBUS,X ,Q,141.00,145.00,138.80,140.50,138.80,144.00,97,2457,348707.00,
505744,FED MOG GOE ,B ,Q,530.00,538.80,524.00,537.25,538.80,521.95,21,91,48696.00,
505750,JOSTS ENG.  ,X ,Q,501.00,501.00,500.00,500.00,500.00,500.00,3,9,4508.00,
505790,SCHAEFFLER  ,A ,Q,4004.75,4050.00,3990.65,4019.45,4050.00,3970.00,11,23,92269.00,
505800,RANE HOLDIN ,B ,Q,921.25,969.00,920.90,946.00,944.35,925.00,16,125,117878.00,
505827,SNL BEARINGS,X ,Q,209.00,210.00,209.00,209.10,210.00,210.00,3,624,130467.00,
505840,JAIPAN INDUS,X ,Q,12.55,12.55,12.40,12.40,12.40,12.10,5,15,187.00,
505850,MANCREDIT   ,X ,Q,44.00,44.85,44.00,44.60,44.60,44.50,125,25589,1139860.00,
505854,TRF LTD.    ,B ,Q,82.05,83.75,81.50,81.65,81.65,81.55,73,3774,311991.00,
505872,WPIL LTD.   ,X ,Q,588.40,590.00,571.60,580.05,580.05,586.65,79,2041,1192098.00,
505890,KENNAMETAL  ,B ,Q,998.00,998.00,962.40,987.15,986.00,992.45,163,1299,1274318.00,
505978,TRITON VALVE,X ,Q,781.15,823.00,781.00,800.40,801.05,805.20,27,260,206192.00,
506022,PRAKASH IND.,B ,Q,46.00,48.50,45.80,48.30,48.05,45.95,364,40644,1938163.00,
506074,ARSHIYA     ,B ,Q,18.15,19.50,16.30,19.45,19.30,18.50,50,27495,524966.00,
506076,GRIND NORTON,A ,Q,551.00,562.00,548.00,556.10,548.00,552.25,164,314,174834.00,
506079,LAKSHMI PREC,Z ,Q,8.08,8.08,8.08,8.08,8.08,8.50,3,250,2020.00,
506105,STANROSE MAF,X ,Q,79.00,86.80,78.15,85.55,86.80,79.05,7,100,8047.00,
506109,GENESYS INT.,B ,Q,79.50,79.50,77.30,77.30,77.30,78.40,41,1657,130010.00,
506122,PANKAJPIYUS ,XT,Q,27.25,27.25,27.20,27.20,27.20,28.60,3,145,3947.00,
506128,PARNAXLAB   ,X ,Q,26.00,26.00,26.00,26.00,26.00,27.45,2,266,6916.00,
506146,VISAGAR POL ,T ,Q,0.21,0.22,0.20,0.20,0.20,0.21,11,25000,5305.00,
506159,ASISL       ,XT,Q,6.90,6.90,6.90,6.90,6.90,7.26,1,1,6.00,
506184,KANANI IND  ,B ,Q,3.56,3.56,3.56,3.56,3.56,3.95,1,1,3.00,
506194,ARIH SUPER  ,B ,Q,30.30,31.45,29.00,30.10,30.10,30.50,35,1701,49797.00,
506197,BLISSGVS PH ,B ,Q,106.95,107.25,104.90,106.35,107.20,105.70,268,29953,3180248.00,
506222,INEOSSTYRO  ,B ,Q,610.00,630.85,609.00,623.85,623.85,608.00,300,962,595052.00,
506235,ALEMBIC LTD.,T ,Q,40.70,41.35,38.20,39.55,39.55,39.40,180,33398,1351194.00,
506248,AMINES&PLAST,X ,Q,30.00,30.25,29.65,30.25,30.25,30.00,18,1545,46550.00,
506260,ANUH PHARMA ,X ,Q,133.45,137.55,128.60,131.25,131.25,128.35,180,6772,906197.00,
506261,MODISON MET.,X ,Q,33.95,33.95,33.85,33.90,33.90,33.95,8,66,2237.00,
506285,BAYER CROP  ,A ,Q,3126.90,3149.20,3082.50,3125.15,3149.20,3118.15,36,73,227146.00,
506390,CLARI CHEM  ,B ,Q,297.00,300.90,297.00,300.00,300.00,298.05,19,1679,503472.00,
506395,COROM INTER ,A ,Q,384.00,385.60,380.50,380.65,380.60,380.00,80,1057,403768.00,
506401,DEEPAK NITR.,A ,Q,270.65,276.00,269.70,274.35,274.50,271.60,612,10873,2971008.00,
506405,DHARAMSI CHM,X ,Q,124.15,126.80,121.10,125.10,125.60,120.95,131,3205,399512.00,
506414,DIL LTD     ,X ,Q,900.00,925.00,877.00,887.10,881.15,903.90,327,3950,3519979.00,
506480,GOCLCORP    ,B ,Q,276.10,316.00,276.10,311.30,316.00,280.95,584,6633,2047844.00,
506520,JAYSHRI CHEM,XT,Q,5.09,5.09,4.71,4.71,4.71,4.95,14,3310,15759.00,
506522,JL MORISON  ,X ,Q,1371.05,1428.00,1320.00,1428.00,1428.00,1371.00,6,24,32520.00,
506525,KANORIA CHEM,B ,Q,38.45,39.75,38.15,39.35,39.35,38.35,8,1555,59689.00,
506528,KELTECH EN. ,X ,Q,605.00,620.00,600.00,619.75,620.00,599.90,14,140,84597.00,
506532,NITTA GELA  ,X ,Q,93.00,99.90,92.55,98.95,98.95,95.05,12,449,42082.00,
506543,M.P.AGRO IND,XT,Q,2.58,2.58,2.58,2.58,2.58,2.63,1,59,152.00,
506579,ORIENT.CARB.,B ,Q,1020.00,1022.10,1005.00,1013.60,1013.60,1017.30,26,172,174088.00,
506590,PHIL.CARBON ,A ,Q,111.00,113.55,108.25,109.35,109.00,110.00,757,52591,5865432.00,
506597,AMAL PRODUCT,X ,Q,109.00,115.10,108.95,111.50,111.50,113.45,19,924,101950.00,
506605,POLYCHEM    ,X ,Q,320.00,320.00,291.65,295.00,295.00,307.00,5,26,7692.00,
506618,PUN.CHEM    ,B ,Q,550.00,560.20,541.00,542.20,542.20,541.95,24,128,69806.00,
506642,SADHANA NITR,X ,Q,106.10,111.45,106.10,111.00,111.00,106.15,110,18136,2010595.00,
506655,SUDARSH.CHEM,A ,Q,318.00,320.75,318.00,319.10,319.10,315.15,11,89,28400.00,
506685,ULTRAMARINE ,X ,Q,191.35,194.05,187.45,193.50,193.50,185.80,1312,9787,1879179.00,
506687,TRANSPEK    ,X ,Q,1246.90,1246.90,1218.05,1224.15,1220.00,1223.75,69,1002,1229869.00,
506690,UNICHEM LAB ,B ,Q,173.70,173.70,169.40,169.95,169.65,171.55,305,23742,4083585.00,
506734,MYS PETRO   ,X ,Q,45.35,49.95,45.35,49.95,49.95,48.10,12,523,25390.00,
506767,ALKYL AMINES,B ,Q,783.60,783.60,762.10,765.40,765.30,777.45,41,514,397258.00,
506820,ASTRAZEN.PH.,A ,Q,1876.50,2011.00,1821.55,1992.55,1992.55,1863.65,621,2019,3933801.00,
506852,PUN.ALKALI  ,X ,Q,52.45,52.45,49.55,50.10,50.10,49.75,23,2065,103659.00,
506854,TANFAC IND. ,X ,Q,132.00,135.00,129.00,130.60,130.60,133.35,95,11934,1571183.00,
506863,SWADESHI IND,XT,Q,0.41,0.45,0.41,0.43,0.45,0.43,15,792,327.00,
506879,GUJ.THEMIS. ,X ,Q,36.75,38.65,36.75,37.25,37.25,36.55,75,1010,37826.00,
506910,JAYSN DYEST ,X ,Q,47.70,47.70,47.70,47.70,47.70,50.15,1,300,14310.00,
506919,MAKERS LAB. ,X ,Q,38.00,38.00,36.05,36.15,36.15,36.00,15,2743,100065.00,
506943,J.B.CHEMICAL,B ,Q,380.95,384.45,376.60,379.50,380.90,376.55,149,1363,516428.00,
506981,BL.CHIP TEX ,X ,Q,74.05,85.85,74.05,83.85,84.10,80.00,8,159,13306.00,
507155,JAGATJIT IND,XT,Q,23.25,24.00,23.25,24.00,24.00,23.00,2,102,2373.00,
507180,KESAR ENT.  ,T ,Q,26.75,28.25,26.70,28.25,28.25,27.00,4,104,2784.00,
507205,TILAKNAG IND,B ,Q,12.45,13.10,12.35,12.60,12.60,12.48,13,2000,25113.00,
507300,RAVALGAON   ,XT,Q,1730.00,1730.00,1720.45,1720.45,1720.45,1811.00,2,2,3450.00,
507315,SAKTHI SUGAR,B ,Q,8.45,8.85,8.45,8.70,8.70,8.44,40,15730,134940.00,
507410,WALCHANDNGR ,B ,Q,53.55,55.35,53.55,54.45,54.50,53.65,274,15374,841077.00,
507435,KHOD.INDIA  ,XT,Q,66.15,66.15,61.55,66.00,61.55,63.05,4,155,10230.00,
507438,IFB AGRO    ,B ,Q,350.00,355.75,325.60,333.20,333.20,344.05,141,952,329188.00,
507442,DHARANI SUG ,B ,Q,13.04,13.04,12.76,13.04,13.04,11.86,119,38884,503508.00,
507450,THIRU A.SUG.,Z ,Q,4.22,4.22,4.16,4.16,4.16,4.37,7,287,1198.00,
507488,G.M.BREWERI ,B ,Q,355.20,365.00,355.20,358.95,359.45,349.40,49,608,218774.00,
507490,RANA SUGARS ,B ,Q,2.35,2.43,2.35,2.40,2.43,2.34,46,69578,167034.00,
507498,PICCADILY SU,X ,Q,5.97,5.98,5.61,5.98,5.98,5.70,10,1340,7988.00,
507508,RIGA SUGAR  ,XT,Q,6.65,6.65,6.65,6.65,6.65,6.35,2,2000,13300.00,
507514,SOM DISTILL.,T ,Q,120.00,120.80,118.50,119.20,119.20,119.80,60,1298,155259.00,
507525,AMRIT CORP  ,X ,Q,530.00,530.00,530.00,530.00,530.00,521.20,1,1,530.00,
507526,ASSO.ALCOHOL,X ,Q,182.50,184.90,178.00,183.65,184.00,178.90,92,2507,455374.00,XD
507552,FOODS & INNS,X ,Q,43.10,44.40,43.10,43.85,44.00,43.10,70,5048,221117.00,
507598,KLRFM       ,X ,Q,28.50,28.50,28.50,28.50,28.50,29.40,2,10,285.00,
507621,MILKFOOD    ,X ,Q,320.00,338.65,284.10,296.75,304.80,301.00,31,552,163866.00,
507645,POLSON LTD. ,X ,Q,7925.00,7925.00,7900.00,7915.05,7915.00,7940.00,5,5,39580.00,
507685,WIPRO LTD.  ,A ,Q,259.20,259.25,254.60,255.55,255.55,256.10,2769,203550,52240504.00,
507690,ORIENT BEVER,X ,Q,63.00,66.00,63.00,63.00,63.00,66.00,3,110,6960.00,
507717,DHAN AGRI   ,B ,Q,317.85,318.80,310.95,317.10,316.70,310.45,124,514,162450.00,
507747,TTK HEALTHCA,B ,Q,458.00,470.00,452.20,452.20,452.20,457.20,6,70,31830.00,
507753,TGVSL       ,X ,Q,23.00,23.75,22.60,22.85,22.85,22.60,245,47415,1098244.00,
507779,KANPUR PLAST,X ,Q,70.00,73.90,69.80,71.45,71.00,69.95,57,2974,212956.00,
507785,TAINWALA CH.,B ,Q,44.00,48.00,44.00,47.55,47.00,44.10,13,394,18131.00,
507789,JAGSON PHAR ,B ,Q,21.20,23.50,21.20,22.75,22.75,23.00,19,694,15635.00,
507794,KHAITAN CHEM,X ,Q,5.56,6.48,5.56,6.01,6.00,6.03,24,25293,151602.00,
507815,GILLETTE (I),A ,Q,7225.00,7235.00,7104.45,7132.75,7130.00,7239.15,115,217,1555197.00,
507828,ANSALHSG    ,B ,Q,4.59,4.93,4.41,4.93,4.93,4.49,129,25412,123883.00,
507836,MAC CHARLES ,X ,Q,373.75,380.00,365.00,368.60,368.60,379.40,13,811,298949.00,
507864,PION INVEST ,X ,Q,39.00,39.00,37.00,37.05,37.05,37.00,9,2403,89008.00,
507872,ASHNOOR TEX.,XT,Q,12.36,12.36,12.36,12.36,12.36,11.78,1,337,4165.00,
507878,UNITECH LTD ,B ,Q,0.68,0.70,0.66,0.69,0.69,0.68,380205,1002570,680839.00,
507880,VIP INDUS.  ,A ,Q,405.85,412.75,395.50,398.80,395.50,405.10,1978,16997,6833637.00,
507910,FIBERWB IN  ,X ,Q,14.60,14.60,13.70,14.20,14.10,13.99,75,21243,300210.00,
507912,LKP FIN     ,X ,Q,60.00,60.40,60.00,60.40,60.40,55.10,2,2,120.00,
507960,GUJ.HOTELS  ,X ,Q,101.00,104.90,101.00,102.00,102.00,100.15,10,940,97402.00,
507970,PARA. COSMET,X ,Q,12.40,12.40,12.40,12.40,12.40,11.83,1,60,744.00,
507981,JINDAL HOTL ,X ,Q,30.05,32.00,30.00,30.60,30.00,31.75,6,18,544.00,
507998,SIMMONDS-MAR,X ,Q,46.00,48.00,46.00,48.00,48.00,47.25,17,502,23834.00,XD
508136,BNALTD      ,X ,Q,126.35,126.50,120.00,120.00,120.00,120.55,7,355,43985.00,
508486,HAWKINS COOK,B ,Q,2919.00,2990.00,2915.00,2941.40,2970.00,2918.15,140,869,2561924.00,
508494,WARREN TEA  ,X ,Q,42.55,44.90,41.95,44.00,42.00,44.85,29,2615,112104.00,
508664,BEST E.HOTEL,XT,Q,8.82,8.82,8.82,8.82,8.82,9.00,1,100,882.00,
508814,COSMO FILMS ,B ,Q,212.50,213.25,212.15,212.40,212.30,209.80,20,194,41237.00,
508869,APOLLO HOSP.,A ,Q,1498.75,1502.95,1488.55,1496.55,1496.90,1497.20,591,18211,27218463.00,
508906,EVEREST INDS,B ,Q,290.55,294.50,287.00,291.10,291.60,290.05,256,6834,1987517.00,
508922,MSR INDIA   ,X ,Q,7.99,8.69,7.24,7.25,7.25,7.50,16,4210,30533.00,
508933,AYMSYNTEX   ,B ,Q,33.50,33.90,30.25,32.20,32.85,31.55,24,518,17154.00,
508941,PANASON CAR ,X ,Q,290.15,300.00,289.00,297.05,297.05,290.80,58,1557,462584.00,
508954,FINKURVE    ,XT,Q,50.00,52.00,47.35,52.00,52.00,49.80,6,16000,829677.00,
508963,STERL.GUARA.,XT,Q,8.60,8.60,8.60,8.60,8.60,8.71,4,5,43.00,
508989,NAVNETEDUL  ,B ,Q,98.85,99.75,98.55,98.70,98.55,98.55,10,533,52752.00,
509009,AUSOM ENT   ,B ,Q,33.95,33.95,30.00,30.00,30.00,31.30,7,9,283.00,
509040,NETLINK SOLU,X ,Q,9.40,9.40,9.40,9.40,9.40,9.10,1,100,940.00,
509048,LANCOR HOLDS,X ,Q,8.80,8.80,7.80,7.80,7.80,7.71,4,102,801.00,
509051,INDIAN INFO.,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,3,5200,988.00,
509053,BANAS FIN.  ,XT,Q,7.35,7.35,7.35,7.35,7.35,7.00,1,1,7.00,
509055,VISAKA IND. ,B ,Q,293.15,293.15,285.20,288.20,288.20,291.85,122,676,195665.00,
509077,PRESSMN     ,B ,Q,19.80,20.40,19.50,19.65,19.50,19.85,135,2463,48613.00,
509079,GUFIC BIO SC,B ,Q,64.95,68.10,64.55,66.65,67.50,64.50,608,19714,1294071.00,
509148,GOVIND RUBB.,Z ,Q,1.64,1.64,1.64,1.64,1.64,1.72,8,10275,16851.00,
509162,INDAG RUBBER,X ,Q,71.80,74.90,70.70,73.35,70.90,71.80,18,476,34398.00,
509196,M.M.RUBBER  ,XT,Q,51.50,56.70,51.30,56.65,56.65,54.00,24,881,49358.00,
509243,TVS SRICHAKR,B ,Q,1740.00,1757.95,1740.00,1749.80,1749.80,1702.95,61,127,222057.00,
509423,SEL         ,XT,Q,14.43,14.43,14.43,14.43,14.43,13.75,8,593,8556.00,
509438,BENARES HOT ,XT,Q,1399.00,1400.00,1399.00,1400.00,1400.00,1356.15,2,5,6996.00,
509470,BOMOXY-B1   ,X ,Q,15450.80,15450.80,15450.80,15450.80,15450.80,16263.95,1,1,15450.00,
